User-ID,Age
12303,37.0
12304,40.0
12305,73.0
12306,40.0
12307,16.0
12308,17.0
12309,66.0
12310,53.0
12311,33.0
12312,65.0
12313,32.0
12314,44.0
12315,28.0
12316,36.0
12317,35.0
12318,35.0
12319,43.0
12320,42.0
12321,22.0
12322,15.0
12323,42.0
12324,16.0
12325,24.0
12326,48.0
12327,44.0
12328,25.0
12329,35.0
12330,36.0
12331,30.0
12332,32.0
12333,24.0
12334,57.0
12335,41.0
12336,34.0
12337,53.0
12338,38.0
12339,49.0
12340,27.0
12341,51.0
12342,52.0
12343,38.0
12344,49.0
12345,24.0
12346,12.0
12347,16.0
12348,46.0
12349,15.0
12350,16.0
12351,50.0
12352,44.0
12353,31.0
12354,40.0
12355,46.0
12356,31.0
12357,32.0
12358,32.0
12359,51.0
12360,51.0
12361,44.0
12362,29.0
12363,3.0
12364,47.0
12365,32.0
12366,59.0
12367,14.0
12368,13.0
12369,34.0
12370,31.0
12371,37.0
12372,42.0
12373,39.0
12374,52.0
12375,27.0
12376,36.0
12377,53.0
12378,41.0
12379,46.0
12380,59.0
12381,31.0
12382,16.0
12383,50.0
12384,71.0
12385,46.0
12386,24.0
12387,27.0
12388,17.0
12389,33.0
12390,24.0
12391,67.0
12392,36.0
12393,49.0
12394,35.0
12395,25.0
12396,23.0
12397,19.0
12398,30.0
12399,26.0
12400,21.0
12401,25.0
12402,30.0
12403,27.0
12404,19.0
12405,27.0
12406,67.0
12407,31.0
12408,29.0
12409,21.0
12410,26.0
12411,30.0
12412,47.0
12413,15.0
12414,27.0
12415,21.0
12416,30.0
12417,18.0
12418,33.0
12419,56.0
12420,15.0
12421,53.0
12422,35.0
12423,21.0
12424,80.0
12425,30.0
12426,59.0
12427,44.0
12428,22.0
12429,28.0
12430,24.0
12431,28.0
12432,35.0
12433,28.0
12434,35.0
12435,34.0
12436,36.0
12437,25.0
12438,33.0
12439,34.0
12440,28.0
12441,35.0
12442,50.0
12443,53.0
12444,29.0
12445,51.0
12446,51.0
12447,17.0
12448,25.0
12449,32.0
12450,33.0
12451,41.0
12452,33.0
12453,33.0
12454,28.0
12455,33.0
12456,37.0
12457,19.0
12458,54.0
12459,31.0
12460,44.0
12461,26.0
12462,33.0
12463,27.0
12464,30.0
12465,55.0
12466,40.0
12467,51.0
12468,26.0
12469,43.0
12470,56.0
12471,52.0
12472,59.0
12473,34.0
12474,54.0
12475,26.0
12476,61.0
12477,62.0
12478,26.0
12479,23.0
12480,23.0
12481,70.0
12482,21.0
12483,31.0
12484,20.0
12485,39.0
12486,23.0
12487,24.0
12488,32.0
12489,16.0
12490,38.0
12491,29.0
12492,47.0
12493,14.0
12494,31.0
12495,22.0
12496,45.0
12497,29.0
12498,42.0
12499,29.0
12500,44.0
12501,29.0
12502,27.0
12503,45.0
12504,28.0
12505,50.0
12506,32.0
12507,38.0
12508,46.0
12509,25.0
12510,22.0
12511,46.0
12512,49.0
12513,46.0
12514,53.0
12515,40.0
12516,32.0
12517,37.0
12518,16.0
12519,28.0
12520,27.0
12521,53.0
12522,25.0
12523,29.0
12524,25.0
12525,32.0
12526,25.0
12527,19.0
12528,40.0
12529,51.0
12530,59.0
12531,44.0
12532,38.0
12533,14.0
12534,21.0
12535,25.0
12536,15.0
12537,30.0
12538,49.0
12539,30.0
12540,24.0
12541,44.0
12542,46.0
12543,69.0
12544,26.0
12545,48.0
12546,62.0
12547,39.0
12548,37.0
12549,50.0
12550,27.0
12551,40.0
12552,38.0
12553,47.0
12554,33.0
12555,47.0
12556,47.0
12557,31.0
12558,62.0
12559,29.0
12560,40.0
12561,65.0
12562,24.0
12563,37.0
12564,47.0
12565,36.0
12566,22.0
12567,30.0
12568,49.0
12569,37.0
12570,26.0
12571,66.0
12572,59.0
12573,20.0
12574,22.0
12575,57.0
12576,32.0
12577,22.0
12578,31.0
12579,50.0
12580,22.0
12581,44.0
12582,21.0
12583,26.0
12584,40.0
12585,34.0
12586,30.0
12587,36.0
12588,19.0
12589,54.0
12590,54.0
12591,30.0
12592,60.0
12593,59.0
12594,19.0
12595,28.0
12596,31.0
12597,29.0
12598,21.0
12599,55.0
12600,61.0
12601,66.0
12602,16.0
12603,21.0
12604,70.0
12605,56.0
12606,36.0
12607,14.0
12608,15.0
12609,19.0
12610,24.0
12611,14.0
12612,15.0
12613,32.0
12614,12.0
12615,20.0
12616,17.0
12617,21.0
12618,21.0
12619,32.0
12620,58.0
12621,40.0
12622,30.0
12623,44.0
12624,18.0
12625,52.0
12626,56.0
12627,40.0
12628,33.0
12629,28.0
12630,60.0
12631,45.0
12632,22.0
12633,34.0
12634,33.0
12635,31.0
12636,34.0
12637,46.0
12638,43.0
12639,33.0
12640,26.0
12641,25.0
12642,29.0
12643,30.0
12644,61.0
12645,34.0
12646,39.0
12647,52.0
12648,31.0
12649,40.0
12650,19.0
12651,37.0
12652,28.0
12653,24.0
12654,44.0
12655,40.0
12656,53.0
12657,49.0
12658,40.0
12659,21.0
12660,16.0
12661,37.0
12662,24.0
12663,64.0
12664,33.0
12665,21.0
12666,13.0
12667,21.0
12668,24.0
12669,27.0
12670,40.0
12671,26.0
12672,46.0
12673,48.0
12674,51.0
12675,24.0
12676,54.0
12677,52.0
12678,22.0
12679,50.0
12680,33.0
12681,35.0
12682,55.0
12683,21.0
12684,21.0
12685,32.0
12686,16.0
12687,35.0
12688,33.0
12689,49.0
12690,40.0
12691,18.0
12692,27.0
12693,41.0
12694,34.0
12695,27.0
12696,25.0
12697,28.0
12698,41.0
12699,22.0
12700,22.0
12701,33.0
12702,59.0
12703,49.0
12704,30.0
12705,28.0
12706,25.0
12707,32.0
12708,41.0
12709,39.0
12710,40.0
12711,30.0
12712,33.0
12713,52.0
12714,40.0
12715,36.0
12716,32.0
12717,34.0
12718,41.0
12719,37.0
12720,55.0
12721,27.0
12722,35.0
12723,61.0
12724,19.0
12725,18.0
12726,44.0
12727,39.0
12728,23.0
12729,25.0
12730,49.0
12731,56.0
12732,28.0
12733,51.0
12734,35.0
12735,48.0
12736,35.0
12737,40.0
12738,55.0
12739,34.0
12740,27.0
12741,31.0
12742,44.0
12743,26.0
12744,36.0
12745,49.0
12746,49.0
12747,52.0
12748,44.0
12749,33.0
12750,50.0
12751,30.0
12752,33.0
12753,22.0
12754,64.0
12755,46.0
12756,31.0
12757,25.0
12758,47.0
12759,72.0
12760,29.0
12761,62.0
12762,56.0
12763,26.0
12764,22.0
12765,53.0
12766,60.0
12767,52.0
12768,45.0
12769,47.0
12770,46.0
12771,21.0
12772,24.0
12773,48.0
12774,29.0
12775,30.0
12776,37.0
12777,33.0
12778,54.0
12779,75.0
12780,35.0
12781,45.0
12782,48.0
12783,20.0
12784,24.0
12785,62.0
12786,37.0
12787,53.0
12788,14.0
12789,34.0
12790,27.0
12791,57.0
12792,31.0
12793,41.0
12794,24.0
12795,24.0
12796,51.0
12797,35.0
12798,34.0
12799,47.0
12800,27.0
12801,46.0
12802,19.0
12803,34.0
12804,35.0
12805,36.0
12806,38.0
12807,18.0
12808,27.0
12809,50.0
12810,25.0
12811,25.0
12812,30.0
12813,27.0
12814,42.0
12815,29.0
12816,62.0
12817,40.0
12818,32.0
12819,56.0
12820,33.0
12821,24.0
12822,38.0
12823,27.0
12824,32.0
12825,51.0
12826,38.0
12827,31.0
12828,37.0
12829,52.0
12830,24.0
12831,47.0
12832,16.0
12833,52.0
12834,55.0
12835,61.0
12836,42.0
12837,33.0
12838,20.0
12839,27.0
12840,36.0
12841,14.0
12842,62.0
12843,50.0
12844,42.0
12845,27.0
12846,45.0
12847,51.0
12848,57.0
12849,57.0
12850,68.0
12851,54.0
12852,58.0
12853,36.0
12854,57.0
12855,53.0
12856,58.0
12857,50.0
12858,35.0
12859,45.0
12860,33.0
12861,44.0
12862,32.0
12863,24.0
12864,18.0
12865,33.0
12866,62.0
12867,41.0
12868,67.0
12869,70.0
12870,36.0
12871,51.0
12872,37.0
12873,43.0
12874,37.0
12875,56.0
12876,69.0
12877,60.0
12878,55.0
12879,43.0
12880,40.0
12881,19.0
12882,49.0
12883,17.0
12884,46.0
12885,38.0
12886,30.0
12887,62.0
12888,37.0
12889,27.0
12890,36.0
12891,54.0
12892,54.0
12893,39.0
12894,22.0
12895,41.0
12896,42.0
12897,40.0
12898,32.0
12899,21.0
12900,55.0
12901,43.0
12902,30.0
12903,62.0
12904,27.0
12905,24.0
12906,26.0
12907,28.0
12908,36.0
12909,44.0
12910,44.0
12911,20.0
12912,43.0
12913,16.0
12914,43.0
12915,61.0
12916,53.0
12917,32.0
12918,25.0
12919,23.0
12920,34.0
12921,22.0
12922,28.0
12923,39.0
12924,45.0
12925,49.0
12926,20.0
12927,54.0
12928,12.0
12929,3.0
12930,24.0
12931,24.0
12932,31.0
12933,49.0
12934,21.0
12935,18.0
12936,30.0
12937,28.0
12938,66.0
12939,31.0
12940,19.0
12941,37.0
12942,19.0
12943,21.0
12944,24.0
12945,44.0
12946,23.0
12947,35.0
12948,16.0
12949,49.0
12950,32.0
12951,52.0
12952,29.0
12953,52.0
12954,62.0
12955,35.0
12956,15.0
12957,62.0
12958,18.0
12959,22.0
12960,32.0
12961,28.0
12962,59.0
12963,47.0
12964,36.0
12965,38.0
12966,33.0
12967,67.0
12968,30.0
12969,56.0
12970,43.0
12971,42.0
12972,44.0
12973,19.0
12974,27.0
12975,15.0
12976,25.0
12977,37.0
12978,42.0
12979,45.0
12980,32.0
12981,47.0
12982,32.0
12983,13.0
12984,18.0
12985,20.0
12986,44.0
12987,15.0
12988,38.0
12989,30.0
12990,38.0
12991,32.0
12992,54.0
12993,28.0
12994,32.0
12995,61.0
12996,31.0
12997,51.0
12998,51.0
12999,39.0
13000,28.0
13001,31.0
13002,43.0
13003,41.0
13004,52.0
13005,60.0
13006,31.0
13007,12.0
13008,56.0
13009,14.0
13010,18.0
13011,40.0
13012,64.0
13013,33.0
13014,45.0
13015,25.0
13016,20.0
13017,37.0
13018,45.0
13019,24.0
13020,25.0
13021,46.0
13022,41.0
13023,48.0
13024,21.0
13025,41.0
13026,32.0
13027,68.0
13028,64.0
13029,32.0
13030,38.0
13031,45.0
13032,13.0
13033,52.0
13034,40.0
13035,34.0
13036,68.0
13037,35.0
13038,59.0
13039,13.0
13040,34.0
13041,50.0
13042,21.0
13043,61.0
13044,45.0
13045,51.0
13046,56.0
13047,58.0
13048,66.0
13049,57.0
13050,46.0
13051,40.0
13052,45.0
13053,51.0
13054,40.0
13055,42.0
13056,23.0
13057,23.0
13058,13.0
13059,48.0
13060,45.0
13061,62.0
13062,56.0
13063,50.0
13064,21.0
13065,32.0
13066,26.0
13067,30.0
13068,29.0
13069,36.0
13070,19.0
13071,24.0
13072,69.0
13073,45.0
13074,46.0
13075,36.0
13076,24.0
13077,15.0
13078,43.0
13079,20.0
13080,29.0
13081,25.0
13082,27.0
13083,31.0
13084,25.0
13085,15.0
13086,19.0
13087,30.0
13088,55.0
13089,34.0
13090,31.0
13091,21.0
13092,49.0
13093,51.0
13094,22.0
13095,32.0
13096,24.0
13097,21.0
13098,60.0
13099,47.0
13100,34.0
13101,41.0
13102,65.0
13103,65.0
13104,26.0
13105,69.0
13106,44.0
13107,34.0
13108,64.0
13109,25.0
13110,36.0
13111,29.0
13112,36.0
13113,42.0
13114,66.0
13115,51.0
13116,59.0
13117,32.0
13118,41.0
13119,17.0
13120,47.0
13121,35.0
13122,23.0
13123,33.0
13124,22.0
13125,43.0
13126,36.0
13127,46.0
13128,15.0
13129,25.0
13130,23.0
13131,36.0
13132,53.0
13133,45.0
13134,16.0
13135,14.0
13136,51.0
13137,34.0
13138,28.0
13139,21.0
13140,25.0
13141,26.0
13142,30.0
13143,32.0
13144,33.0
13145,30.0
13146,31.0
13147,22.0
13148,21.0
13149,37.0
13150,16.0
13151,43.0
13152,56.0
13153,33.0
13154,27.0
13155,74.0
13156,51.0
13157,59.0
13158,48.0
13159,52.0
13160,49.0
13161,28.0
13162,37.0
13163,27.0
13164,27.0
13165,21.0
13166,29.0
13167,21.0
13168,33.0
13169,29.0
13170,22.0
13171,45.0
13172,61.0
13173,40.0
13174,22.0
13175,35.0
13176,57.0
13177,47.0
13178,24.0
13179,23.0
13180,58.0
13181,25.0
13182,47.0
13183,20.0
13184,52.0
13185,22.0
13186,25.0
13187,30.0
13188,31.0
13189,28.0
13190,29.0
13191,59.0
13192,18.0
13193,55.0
13194,30.0
13195,43.0
13196,14.0
13197,31.0
13198,25.0
13199,32.0
13200,17.0
13201,22.0
13202,14.0
13203,39.0
13204,36.0
13205,15.0
13206,19.0
13207,65.0
13208,16.0
13209,31.0
13210,21.0
13211,25.0
13212,32.0
13213,28.0
13214,12.0
13215,34.0
13216,21.0
13217,22.0
13218,22.0
13219,20.0
13220,37.0
13221,24.0
13222,15.0
13223,57.0
13224,15.0
13225,20.0
13226,25.0
13227,24.0
13228,57.0
13229,38.0
13230,33.0
13231,15.0
13232,26.0
13233,11.0
13234,19.0
13235,54.0
13236,33.0
13237,37.0
13238,27.0
13239,20.0
13240,21.0
13241,29.0
13242,53.0
13243,50.0
13244,31.0
13245,25.0
13246,30.0
13247,52.0
13248,50.0
13249,30.0
13250,31.0
13251,52.0
13252,32.0
13253,47.0
13254,40.0
13255,63.0
13256,19.0
13257,38.0
13258,32.0
13259,24.0
13260,39.0
13261,36.0
13262,35.0
13263,30.0
13264,60.0
13265,43.0
13266,35.0
13267,40.0
13268,37.0
13269,26.0
13270,38.0
13271,47.0
13272,21.0
13273,22.0
13274,27.0
13275,22.0
13276,37.0
13277,32.0
13278,28.0
13279,27.0
13280,25.0
13281,25.0
13282,44.0
13283,28.0
13284,39.0
13285,32.0
13286,19.0
13287,25.0
13288,32.0
13289,48.0
13290,42.0
13291,32.0
13292,27.0
13293,51.0
13294,22.0
13295,41.0
13296,31.0
13297,19.0
13298,13.0
13299,47.0
13300,59.0
13301,37.0
13302,42.0
13303,50.0
13304,32.0
13305,19.0
13306,73.0
13307,49.0
13308,17.0
13309,17.0
13310,27.0
13311,55.0
13312,38.0
13313,19.0
13314,25.0
13315,31.0
13316,21.0
13317,50.0
13318,55.0
13319,37.0
13320,50.0
13321,32.0
13322,44.0
13323,40.0
13324,24.0
13325,42.0
13326,56.0
13327,37.0
13328,15.0
13329,29.0
13330,38.0
13331,38.0
13332,20.0
13333,18.0
13334,31.0
13335,33.0
13336,31.0
13337,17.0
13338,59.0
13339,25.0
13340,25.0
13341,30.0
13342,15.0
13343,35.0
13344,27.0
13345,17.0
13346,15.0
13347,15.0
13348,56.0
13349,55.0
13350,52.0
13351,60.0
13352,66.0
13353,24.0
13354,57.0
13355,40.0
13356,53.0
13357,32.0
13358,21.0
13359,57.0
13360,47.0
13361,37.0
13362,48.0
13363,35.0
13364,22.0
13365,39.0
13366,33.0
13367,25.0
13368,48.0
13369,30.0
13370,16.0
13371,24.0
13372,42.0
13373,13.0
13374,30.0
13375,37.0
13376,28.0
13377,21.0
13378,38.0
13379,44.0
13380,26.0
13381,35.0
13382,57.0
13383,26.0
13384,25.0
13385,22.0
13386,43.0
13387,26.0
13388,60.0
13389,18.0
13390,33.0
13391,49.0
13392,26.0
13393,38.0
13394,24.0
13395,16.0
13396,31.0
13397,34.0
13398,29.0
13399,28.0
13400,40.0
13401,18.0
13402,55.0
13403,27.0
13404,25.0
13405,47.0
13406,37.0
13407,38.0
13408,46.0
13409,26.0
13410,38.0
13411,23.0
13412,34.0
13413,55.0
13414,28.0
13415,56.0
13416,40.0
13417,32.0
13418,24.0
13419,22.0
13420,32.0
13421,32.0
13422,63.0
13423,53.0
13424,73.0
13425,41.0
13426,42.0
13427,58.0
13428,51.0
13429,14.0
13430,26.0
13431,17.0
13432,47.0
13433,25.0
13434,58.0
13435,41.0
13436,46.0
13437,24.0
13438,45.0
13439,19.0
13440,34.0
13441,39.0
13442,52.0
13443,32.0
13444,46.0
13445,18.0
13446,57.0
13447,17.0
13448,55.0
13449,37.0
13450,15.0
13451,30.0
13452,35.0
13453,83.0
13454,22.0
13455,66.0
13456,41.0
13457,38.0
13458,31.0
13459,36.0
13460,28.0
13461,51.0
13462,35.0
13463,35.0
13464,41.0
13465,26.0
13466,46.0
13467,39.0
13468,46.0
13469,42.0
13470,70.0
13471,27.0
13472,36.0
13473,32.0
13474,35.0
13475,44.0
13476,28.0
13477,52.0
13478,82.0
13479,28.0
13480,35.0
13481,46.0
13482,37.0
13483,31.0
13484,15.0
13485,48.0
13486,23.0
13487,26.0
13488,28.0
13489,27.0
13490,20.0
13491,19.0
13492,21.0
13493,45.0
13494,25.0
13495,26.0
13496,28.0
13497,55.0
13498,25.0
13499,71.0
13500,53.0
13501,26.0
13502,36.0
13503,33.0
13504,30.0
13505,45.0
13506,40.0
13507,33.0
13508,34.0
13509,38.0
13510,40.0
13511,29.0
13512,27.0
13513,35.0
13514,76.0
13515,20.0
13516,33.0
13517,52.0
13518,31.0
13519,34.0
13520,49.0
13521,23.0
13522,25.0
13523,50.0
13524,34.0
13525,25.0
13526,56.0
13527,42.0
13528,33.0
13529,51.0
13530,52.0
13531,21.0
13532,30.0
13533,52.0
13534,46.0
13535,17.0
13536,55.0
13537,26.0
13538,33.0
13539,36.0
13540,21.0
13541,28.0
13542,45.0
13543,18.0
13544,39.0
13545,25.0
13546,32.0
13547,23.0
13548,25.0
13549,20.0
13550,36.0
13551,36.0
13552,32.0
13553,25.0
13554,56.0
13555,23.0
13556,33.0
13557,15.0
13558,20.0
13559,27.0
13560,53.0
13561,36.0
13562,26.0
13563,34.0
13564,47.0
13565,26.0
13566,31.0
13567,28.0
13568,36.0
13569,62.0
13570,27.0
13571,30.0
13572,25.0
13573,22.0
13574,30.0
13575,31.0
13576,60.0
13577,22.0
13578,31.0
13579,56.0
13580,17.0
13581,35.0
13582,30.0
13583,30.0
13584,38.0
13585,35.0
13586,20.0
13587,28.0
13588,21.0
13589,30.0
13590,35.0
13591,31.0
13592,32.0
13593,25.0
13594,25.0
13595,26.0
13596,25.0
13597,28.0
13598,18.0
13599,19.0
13600,48.0
13601,38.0
13602,30.0
13603,64.0
13604,53.0
13605,34.0
13606,26.0
13607,46.0
13608,35.0
13609,40.0
13610,23.0
13611,47.0
13612,47.0
13613,37.0
13614,27.0
13615,34.0
13616,19.0
13617,44.0
13618,49.0
13619,19.0
13620,42.0
13621,26.0
13622,23.0
13623,26.0
13624,26.0
13625,22.0
13626,23.0
13627,43.0
13628,24.0
13629,2.0
13630,38.0
13631,50.0
13632,33.0
13633,54.0
13634,29.0
13635,61.0
13636,25.0
13637,46.0
13638,13.0
13639,53.0
13640,56.0
13641,42.0
13642,43.0
13643,24.0
13644,25.0
13645,55.0
13646,19.0
13647,26.0
13648,36.0
13649,18.0
13650,53.0
13651,29.0
13652,40.0
13653,41.0
13654,29.0
13655,14.0
13656,35.0
13657,33.0
13658,39.0
13659,44.0
13660,33.0
13661,21.0
13662,29.0
13663,28.0
13664,23.0
13665,21.0
13666,24.0
13667,62.0
13668,30.0
13669,13.0
13670,37.0
13671,22.0
13672,15.0
13673,31.0
13674,13.0
13675,51.0
13676,33.0
13677,33.0
13678,43.0
13679,47.0
13680,51.0
13681,19.0
13682,36.0
13683,34.0
13684,22.0
13685,15.0
13686,33.0
13687,41.0
13688,43.0
13689,31.0
13690,29.0
13691,17.0
13692,24.0
13693,17.0
13694,34.0
13695,29.0
13696,42.0
13697,60.0
13698,49.0
13699,28.0
13700,31.0
13701,19.0
13702,36.0
13703,15.0
13704,59.0
13705,22.0
13706,35.0
13707,19.0
13708,33.0
13709,39.0
13710,33.0
13711,65.0
13712,63.0
13713,35.0
13714,44.0
13715,61.0
13716,43.0
13717,48.0
13718,24.0
13719,13.0
13720,43.0
13721,40.0
13722,27.0
13723,33.0
13724,27.0
13725,53.0
13726,21.0
13727,24.0
13728,38.0
13729,25.0
13730,34.0
13731,28.0
13732,56.0
13733,32.0
13734,33.0
13735,16.0
13736,49.0
13737,31.0
13738,17.0
13739,27.0
13740,60.0
13741,29.0
13742,43.0
13743,47.0
13744,42.0
13745,22.0
13746,23.0
13747,63.0
13748,39.0
13749,18.0
13750,33.0
13751,25.0
13752,45.0
13753,28.0
13754,51.0
13755,51.0
13756,37.0
13757,25.0
13758,53.0
13759,28.0
13760,27.0
13761,18.0
13762,31.0
13763,40.0
13764,41.0
13765,46.0
13766,40.0
13767,34.0
13768,36.0
13769,59.0
13770,39.0
13771,39.0
13772,29.0
13773,15.0
13774,50.0
13775,39.0
13776,32.0
13777,21.0
13778,33.0
13779,37.0
13780,27.0
13781,40.0
13782,33.0
13783,33.0
13784,24.0
13785,37.0
13786,46.0
13787,51.0
13788,42.0
13789,20.0
13790,21.0
13791,47.0
13792,26.0
13793,50.0
13794,73.0
13795,28.0
13796,50.0
13797,32.0
13798,38.0
13799,26.0
13800,46.0
13801,34.0
13802,43.0
13803,36.0
13804,53.0
13805,26.0
13806,36.0
13807,34.0
13808,29.0
13809,32.0
13810,34.0
13811,33.0
13812,16.0
13813,67.0
13814,37.0
13815,55.0
13816,45.0
13817,64.0
13818,36.0
13819,78.0
13820,45.0
13821,23.0
13822,24.0
13823,28.0
13824,54.0
13825,28.0
13826,28.0
13827,24.0
13828,19.0
13829,29.0
13830,31.0
13831,34.0
13832,27.0
13833,34.0
13834,41.0
13835,32.0
13836,50.0
13837,34.0
13838,20.0
13839,35.0
13840,44.0
13841,67.0
13842,33.0
13843,31.0
13844,14.0
13845,29.0
13846,29.0
13847,26.0
13848,23.0
13849,28.0
13850,34.0
13851,20.0
13852,42.0
13853,19.0
13854,34.0
13855,21.0
13856,42.0
13857,37.0
13858,50.0
13859,25.0
13860,31.0
13861,62.0
13862,35.0
13863,52.0
13864,28.0
13865,50.0
13866,34.0
13867,23.0
13868,19.0
13869,29.0
13870,23.0
13871,19.0
13872,39.0
13873,33.0
13874,30.0
13875,32.0
13876,16.0
13877,33.0
13878,33.0
13879,55.0
13880,20.0
13881,21.0
13882,25.0
13883,27.0
13884,44.0
13885,27.0
13886,60.0
13887,47.0
13888,30.0
13889,40.0
13890,35.0
13891,15.0
13892,54.0
13893,43.0
13894,22.0
13895,25.0
13896,34.0
13897,24.0
13898,35.0
13899,28.0
13900,25.0
13901,31.0
13902,47.0
13903,20.0
13904,32.0
13905,49.0
13906,33.0
13907,22.0
13908,39.0
13909,25.0
13910,19.0
13911,27.0
13912,20.0
13913,29.0
13914,28.0
13915,27.0
13916,26.0
13917,32.0
13918,43.0
13919,26.0
13920,41.0
13921,19.0
13922,50.0
13923,32.0
13924,26.0
13925,28.0
13926,30.0
13927,21.0
13928,33.0
13929,43.0
13930,52.0
13931,22.0
13932,30.0
13933,38.0
13934,38.0
13935,44.0
13936,46.0
13937,33.0
13938,25.0
13939,23.0
13940,25.0
13941,34.0
13942,25.0
13943,59.0
13944,28.0
13945,64.0
13946,40.0
13947,51.0
13948,49.0
13949,55.0
13950,38.0
13951,38.0
13952,26.0
13953,33.0
13954,48.0
13955,24.0
13956,46.0
13957,23.0
13958,14.0
13959,44.0
13960,42.0
13961,68.0
13962,48.0
13963,19.0
13964,23.0
13965,47.0
13966,33.0
13967,18.0
13968,14.0
13969,14.0
13970,55.0
13971,26.0
13972,27.0
13973,17.0
13974,48.0
13975,27.0
13976,34.0
13977,30.0
13978,34.0
13979,29.0
13980,16.0
13981,33.0
13982,42.0
13983,69.0
13984,39.0
13985,54.0
13986,35.0
13987,29.0
13988,18.0
13989,17.0
13990,25.0
13991,23.0
13992,26.0
13993,30.0
13994,37.0
13995,27.0
13996,64.0
13997,41.0
13998,16.0
13999,40.0
14000,54.0
14001,49.0
14002,32.0
14003,46.0
14004,42.0
14005,54.0
14006,18.0
14007,50.0
14008,37.0
14009,40.0
14010,23.0
14011,20.0
14012,29.0
14013,15.0
14014,70.0
14015,54.0
14016,40.0
14017,67.0
14018,25.0
14019,15.0
14020,30.0
14021,20.0
14022,47.0
14023,43.0
14024,15.0
14025,29.0
14026,7.0
14027,46.0
14028,25.0
14029,42.0
14030,24.0
14031,31.0
14032,42.0
14033,23.0
14034,24.0
14035,53.0
14036,30.0
14037,23.0
14038,50.0
14039,39.0
14040,23.0
14041,42.0
14042,44.0
14043,76.0
14044,21.0
14045,33.0
14046,42.0
14047,57.0
14048,24.0
14049,26.0
14050,44.0
14051,7.0
14052,17.0
14053,62.0
14054,23.0
14055,20.0
14056,33.0
14057,48.0
14058,29.0
14059,21.0
14060,22.0
14061,24.0
14062,58.0
14063,28.0
14064,17.0
14065,28.0
14066,28.0
14067,40.0
14068,54.0
14069,48.0
14070,43.0
14071,54.0
14072,30.0
14073,32.0
14074,25.0
14075,27.0
14076,53.0
14077,35.0
14078,30.0
14079,25.0
14080,28.0
14081,31.0
14082,40.0
14083,29.0
14084,23.0
14085,56.0
14086,22.0
14087,28.0
14088,27.0
14089,28.0
14090,39.0
14091,26.0
14092,28.0
14093,39.0
14094,50.0
14095,24.0
14096,50.0
14097,26.0
14098,33.0
14099,54.0
14100,30.0
14101,34.0
14102,24.0
14103,31.0
14104,29.0
14105,23.0
14106,29.0
14107,25.0
14108,26.0
14109,22.0
14110,46.0
14111,22.0
14112,69.0
14113,53.0
14114,24.0
14115,24.0
14116,64.0
14117,56.0
14118,18.0
14119,21.0
14120,17.0
14121,17.0
14122,23.0
14123,24.0
14124,35.0
14125,25.0
14126,25.0
14127,45.0
14128,22.0
14129,38.0
14130,48.0
14131,22.0
14132,40.0
14133,18.0
14134,18.0
14135,45.0
14136,68.0
14137,36.0
14138,29.0
14139,40.0
14140,22.0
14141,36.0
14142,35.0
14143,24.0
14144,20.0
14145,24.0
14146,20.0
14147,38.0
14148,51.0
14149,62.0
14150,24.0
14151,16.0
14152,57.0
14153,43.0
14154,56.0
14155,46.0
14156,28.0
14157,40.0
14158,21.0
14159,22.0
14160,43.0
14161,40.0
14162,28.0
14163,51.0
14164,16.0
14165,25.0
14166,28.0
14167,38.0
14168,36.0
14169,30.0
14170,61.0
14171,25.0
14172,26.0
14173,26.0
14174,24.0
14175,46.0
14176,60.0
14177,52.0
14178,62.0
14179,37.0
14180,38.0
14181,26.0
14182,39.0
14183,19.0
14184,36.0
14185,44.0
14186,28.0
14187,43.0
14188,32.0
14189,38.0
14190,25.0
14191,38.0
14192,30.0
14193,54.0
14194,73.0
14195,32.0
14196,41.0
14197,14.0
14198,41.0
14199,27.0
14200,39.0
14201,15.0
14202,36.0
14203,53.0
14204,49.0
14205,62.0
14206,27.0
14207,73.0
14208,27.0
14209,16.0
14210,34.0
14211,28.0
14212,60.0
14213,57.0
14214,55.0
14215,58.0
14216,12.0
14217,58.0
14218,39.0
14219,32.0
14220,58.0
14221,31.0
14222,56.0
14223,51.0
14224,60.0
14225,64.0
14226,17.0
14227,21.0
14228,54.0
14229,36.0
14230,24.0
14231,71.0
14232,56.0
14233,23.0
14234,23.0
14235,33.0
14236,43.0
14237,60.0
14238,41.0
14239,34.0
14240,19.0
14241,43.0
14242,18.0
14243,29.0
14244,24.0
14245,26.0
14246,24.0
14247,54.0
14248,17.0
14249,27.0
14250,24.0
14251,33.0
14252,45.0
14253,72.0
14254,22.0
14255,17.0
14256,46.0
14257,37.0
14258,47.0
14259,35.0
14260,24.0
14261,41.0
14262,38.0
14263,31.0
14264,22.0
14265,17.0
14266,15.0
14267,33.0
14268,49.0
14269,34.0
14270,54.0
14271,14.0
14272,16.0
14273,46.0
14274,29.0
14275,37.0
14276,13.0
14277,16.0
14278,51.0
14279,37.0
14280,39.0
14281,28.0
14282,20.0
14283,39.0
14284,18.0
14285,20.0
14286,44.0
14287,26.0
14288,70.0
14289,43.0
14290,68.0
14291,18.0
14292,32.0
14293,26.0
14294,41.0
14295,21.0
14296,43.0
14297,29.0
14298,21.0
14299,28.0
14300,23.0
