User_Idx,Book_Idx,Book-Rating
20898,2236,7
20901,65981,10
20903,4281,7
20903,65982,7
20903,4218,8
20904,15439,10
20912,847,8
20912,65991,5
20912,66008,3
20912,20571,8
20912,222,7
20912,23016,7
20912,2992,5
20912,4676,5
20912,65989,8
20912,53815,9
20912,593,10
20912,9739,7
20912,7842,8
20912,10473,7
20912,36973,9
20912,65992,4
20912,65990,6
20912,6074,7
20912,66000,2
20912,65995,8
20912,66001,8
20915,14337,9
20918,16488,8
20918,5014,8
20919,6023,8
20924,66030,8
20927,889,7
20927,1403,9
20927,4745,9
20927,643,9
20927,642,9
20927,50227,8
20927,50226,8
20927,5073,8
20927,3733,9
20927,5265,10
20927,15599,8
20927,50228,7
20927,5372,6
20927,22297,9
20930,66523,8
20930,25624,9
20935,66524,7
20936,43795,5
20936,66525,8
20937,1306,10
20938,1455,8
20939,26621,8
20940,1664,10
20940,25787,8
20940,3648,10
20940,5558,8
20943,3148,6
20943,5391,7
20943,231,4
20943,3896,7
20943,1629,6
20943,66540,10
20943,66541,9
20943,11179,8
20943,2212,10
20943,62557,8
20946,16016,7
20947,48824,6
20947,27504,7
20947,5969,7
20947,34879,7
20947,66546,8
20947,66545,6
20947,66543,8
20947,13901,8
20949,66547,9
20950,943,9
20950,129,8
20952,3824,7
20959,1339,7
20959,10777,8
20961,1774,7
20965,66548,7
20969,59291,8
20970,4788,8
20972,66549,10
20973,63714,7
20974,7188,7
20974,1901,7
20974,66556,9
20974,1685,5
20974,66551,6
20974,66552,5
20974,1827,9
20974,66553,9
20974,66554,4
20974,20359,6
20975,16499,5
20975,12292,7
20975,20041,7
20975,3434,10
20975,6275,10
20975,66562,10
20975,66561,10
20975,5464,10
20975,2124,10
20975,239,6
20975,66565,8
20975,66560,7
20975,66564,10
20975,66563,10
20981,25453,5
20986,66566,9
20989,512,9
20991,66568,10
20991,37080,8
20991,66569,10
20991,66570,7
20991,3753,8
20992,1785,5
20992,66571,7
20993,406,10
20993,39945,8
20995,66601,10
20995,66584,5
20995,66574,5
20995,66583,5
20995,66582,5
20995,66588,8
20995,66575,5
20995,66611,10
20995,66580,9
20995,66576,9
20995,66609,8
20995,66610,8
20995,44033,5
20995,66578,5
20995,27077,8
20995,66579,9
20995,55925,9
20995,66605,9
20995,66604,10
20995,66581,5
20995,66577,7
20998,2423,7
21000,20853,10
21000,59476,8
21002,66621,10
21014,66629,8
21016,16648,10
21016,13275,10
21023,5309,10
21024,3002,5
21024,8509,5
21024,57944,5
21024,5217,5
21024,5924,7
21024,56631,7
21025,231,9
21026,3266,8
21026,66658,7
21031,66659,5
21037,66670,9
21045,1419,7
21045,938,4
21045,14670,7
21045,694,8
21045,66672,7
21045,5793,8
21045,15004,5
21060,66677,5
21067,25858,8
21067,16934,8
21067,2600,9
21067,52244,8
21067,241923,9
21067,35693,7
21067,240535,9
21067,66685,7
21067,17007,7
21067,66680,7
21067,66679,6
21067,1498,9
21067,5379,8
21067,21472,8
21067,19390,9
21067,470,9
21067,18332,7
21067,92812,9
21067,241924,7
21067,66683,6
21067,18344,6
21067,66687,7
21067,13063,9
21067,66681,7
21068,2459,9
21068,19271,7
21076,18520,2
21076,28366,9
21076,66695,4
21076,49078,7
21084,3219,5
21093,28362,4
21095,8831,7
21101,51039,9
21102,66701,7
21105,66702,9
21108,10546,7
21115,66704,10
21116,66705,5
21117,7367,5
21121,66707,9
21122,66776,4
21122,66778,8
21122,66802,8
21122,66742,9
21122,66790,6
21122,66740,8
21122,2859,10
21122,66738,8
21122,906,10
21122,36950,8
21122,11075,7
21122,2564,9
21122,66764,9
21122,66765,9
21122,66766,9
21122,35803,8
21122,241935,9
21122,66759,9
21122,241934,9
21122,3015,9
21122,14357,9
21122,66746,7
21122,66750,7
21122,66754,8
21122,241929,6
21122,11445,8
21122,11405,8
21122,66716,7
21122,157854,8
21122,2757,8
21122,37413,7
21122,5672,8
21122,51447,8
21122,66708,8
21122,3611,8
21122,3010,6
21122,81543,8
21122,66775,6
21122,34733,9
21122,241940,9
21122,246510,8
21122,66762,10
21122,108878,10
21122,241942,10
21122,66789,6
21122,89640,8
21122,5743,8
21122,49969,7
21122,1217,6
21122,170613,6
21122,82693,6
21122,66801,8
21122,66787,10
21122,83751,9
21122,132881,7
21122,66779,8
21122,40285,8
21122,132877,8
21122,96272,8
21122,209536,10
21122,1219,9
21122,196,9
21122,66734,8
21122,21903,7
21122,66714,8
21122,66711,9
21122,66710,9
21122,66752,10
21122,53372,9
21122,66715,8
21122,241932,7
21122,2256,4
21122,50224,9
21122,66718,10
21122,1717,9
21122,66717,10
21122,130253,8
21122,54862,7
21122,66807,7
21122,241928,9
21122,241931,8
21122,91531,7
21122,350,9
21122,97372,8
21122,241930,8
21122,18198,8
21122,106250,8
21122,119054,8
21122,25211,7
21122,241941,8
21122,66763,4
21122,201,7
21122,9798,8
21123,66808,5
21134,7960,9
21134,1982,8
21134,406,10
21134,8876,10
21134,59584,8
21134,8619,10
21134,637,8
21138,66826,9
21138,66831,5
21138,66852,10
21138,66821,8
21138,1974,10
21138,66906,9
21138,10058,8
21138,187,5
21138,66868,9
21138,906,10
21138,905,8
21138,66932,7
21138,66903,9
21138,37463,10
21138,15082,9
21138,54942,9
21138,66886,9
21138,66941,8
21138,66887,9
21138,15072,7
21138,15069,8
21138,9920,6
21138,66936,7
21138,66841,9
21138,66836,9
21138,11075,9
21138,66839,8
21138,66824,6
21138,25207,8
21138,5673,9
21138,66909,9
21138,66917,9
21138,66891,9
21138,66928,9
21138,37384,7
21138,66908,8
21138,66900,8
21138,9530,8
21138,66858,6
21138,66867,7
21138,66994,7
21138,66847,7
21138,51736,7
21138,16891,5
21138,34264,7
21138,66856,8
21138,3616,9
21138,66829,9
21138,66838,7
21138,52377,6
21138,66910,7
21138,66843,10
21138,41423,7
21138,66943,9
21138,66834,9
21138,66915,8
21138,66935,5
21138,66939,8
21138,15084,9
21138,15081,8
21138,35994,8
21138,15080,9
21138,48817,8
21138,15076,9
21138,66849,8
21138,3830,9
21138,12422,10
21138,3824,9
21138,66946,7
21138,66983,9
21138,66913,9
21138,4848,8
21138,66980,8
21138,66889,8
21138,66905,8
21138,37931,8
21138,66981,10
21138,66982,8
21138,66987,9
21138,66972,10
21138,66842,8
21138,66892,7
21138,66977,9
21138,66851,7
21138,66984,5
21138,66969,8
21138,3296,8
21138,66967,9
21138,32515,9
21138,15071,9
21138,66881,8
21138,66945,6
21138,65543,8
21138,66797,8
21138,66884,9
21138,66958,9
21138,66976,9
21138,66975,8
21138,66942,9
21138,4882,8
21138,66876,9
21138,22161,9
21138,66878,8
21138,66873,9
21138,57927,9
21138,66947,8
21138,10145,7
21138,66845,8
21138,66854,6
21138,51722,9
21138,66888,7
21138,66813,9
21138,66814,10
21138,66864,7
21138,66912,7
21138,3193,10
21138,39901,10
21138,66860,6
21138,66830,8
21138,66883,6
21138,66871,7
21138,1857,4
21138,66950,9
21138,66866,7
21138,66823,8
21138,66949,9
21138,66920,9
21138,66973,9
21138,66968,9
21138,66985,9
21138,23884,7
21138,66979,8
21138,66940,8
21138,66855,5
21138,66965,8
21138,66971,8
21138,66822,8
21138,66931,5
21138,25211,7
21138,25228,6
21138,66879,7
21138,66901,7
21138,66859,8
21138,66927,8
21138,66919,8
21138,66870,7
21138,66966,8
21138,66848,8
21138,66997,7
21145,22260,5
21145,1090,8
21145,49080,5
21145,30121,6
21145,67055,4
21145,20048,6
21145,2210,9
21145,55321,5
21145,67049,7
21145,1740,7
21145,14820,4
21145,67044,7
21145,30862,5
21145,38976,5
21145,21476,8
21145,13819,7
21145,27060,7
21145,1625,7
21145,67053,4
21145,67031,7
21145,2743,5
21145,6883,8
21145,67034,3
21145,67035,5
21145,67045,6
21145,67051,3
21145,67048,8
21145,6806,9
21145,3086,7
21145,67050,6
21145,67042,5
21145,67036,6
21145,19314,5
21145,67040,5
21145,67032,3
21145,67043,5
21145,8671,7
21145,67047,6
21145,1730,5
21145,67039,6
21145,67054,5
21153,67066,6
21153,65931,8
21153,67065,7
21153,6249,4
21153,67064,9
21153,52590,6
21154,67069,2
21155,37190,8
21157,51357,6
21159,67072,4
21160,35795,9
21160,67073,6
21161,4905,9
21161,3758,7
21161,735,8
21161,44639,9
21168,15145,6
21169,67089,8
21169,67096,6
21169,52563,9
21169,1154,8
21169,55750,5
21169,49070,8
21169,67093,8
21169,67094,8
21170,67098,3
21170,67102,3
21170,734,8
21170,14988,5
21170,67100,1
21170,39901,10
21170,50224,10
21171,67105,7
21171,66829,6
21171,67109,5
21171,23891,7
21171,67107,4
21171,67111,4
21171,66752,4
21171,67104,3
21173,67122,7
21173,67126,8
21173,67132,5
21173,11075,8
21173,67121,7
21173,67120,7
21173,67128,7
21173,67125,6
21173,67131,6
21173,5001,6
21173,67124,8
21180,7794,7
21180,9639,7
21180,237,6
21182,67133,7
21182,26,8
21189,67140,5
21190,25377,8
21191,67143,6
21191,4086,6
21191,584,7
21191,21855,6
21191,5358,10
21191,15266,3
21191,1846,4
21191,67146,8
21191,45153,7
21191,67145,8
21192,46343,10
21195,1179,8
21195,1115,10
21195,17543,9
21195,8611,7
21202,9124,8
21205,4029,5
21205,67148,4
21205,39096,5
21206,67150,9
21206,31728,8
21206,67149,8
21206,56531,10
21206,67151,8
21213,1478,8
21213,9132,7
21213,64588,7
21225,67156,8
21225,18517,5
21225,67155,5
21228,12240,4
21232,18735,8
21236,7152,9
21237,11883,8
21237,67158,7
21238,67159,8
21238,33303,9
21238,37099,8
21238,51986,7
21238,18869,8
21242,67160,10
21247,62934,8
21254,6438,7
21264,67164,8
21271,67166,10
21274,67168,8
21274,30134,10
21276,67169,10
21284,67170,9
21286,52105,8
21292,18353,7
21294,3580,10
21295,2465,9
21295,67172,7
21297,67204,7
21297,2779,10
21297,51344,10
21297,67209,8
21297,67203,8
21297,67178,9
21297,19183,8
21297,67205,7
21297,15492,10
21297,2288,8
21297,67177,8
21297,3,6
21297,6427,10
21297,49908,9
21297,7396,8
21297,19228,9
21297,19131,9
21297,59423,6
21297,67011,10
21297,735,9
21297,1266,8
21297,67174,8
21297,3388,7
21297,67181,7
21297,53885,6
21297,54369,7
21297,1898,8
21297,67211,8
21297,17719,8
21297,35276,9
21297,52399,7
21297,1113,5
21297,23558,7
21297,4348,9
21297,67201,10
21297,67202,8
21297,3087,8
21297,67182,9
21297,14697,8
21297,67199,7
21297,4574,5
21297,477,10
21297,32859,7
21297,20988,8
21297,9292,6
21297,67180,10
21300,67229,6
21300,63484,9
21300,2859,10
21300,67231,5
21300,67228,7
21300,67233,10
21300,67227,9
21300,131466,10
21301,67235,7
21303,67238,7
21304,67241,5
21304,67240,7
21305,67276,7
21305,4116,4
21305,48671,2
21305,3663,8
21305,67273,8
21305,37,10
21305,5271,5
21305,67274,1
21305,51548,7
21305,37453,2
21305,44288,9
21305,67272,7
21305,734,4
21305,67271,8
21305,67251,9
21305,6441,7
21306,67281,8
21308,67283,5
21308,67282,10
21308,67284,6
21308,33096,7
21310,67293,8
21310,67291,8
21310,67296,3
21310,67295,7
21312,67298,5
21315,51485,8
21315,37940,8
21330,67307,7
21338,67310,7
21339,67232,10
21339,36752,10
21339,67311,10
21345,67316,10
21345,67314,8
21345,67317,8
21345,67315,9
21348,5197,9
21349,47,9
21350,2999,10
21351,67356,8
21351,67346,10
21351,67358,10
21351,3341,10
21351,5812,8
21351,42072,5
21351,67361,5
21351,57019,8
21351,67345,10
21351,67351,10
21351,107,7
21351,6798,9
21352,1810,8
21353,10530,7
21353,13880,8
21365,305,9
21365,21191,8
21366,67405,8
21366,67403,7
21369,20660,6
21369,67415,2
21369,48085,3
21369,52707,1
21369,67410,1
21369,67491,10
21369,1712,2
21369,2503,9
21369,2919,5
21369,3675,5
21369,67444,5
21369,2596,3
21369,2360,3
21369,6775,6
21369,43676,6
21369,31795,5
21369,7242,7
21369,3592,4
21369,25869,4
21369,10088,4
21369,8647,5
21369,11554,1
21369,2923,4
21369,67485,5
21369,11155,3
21369,15270,4
21369,13799,5
21369,21120,10
21369,114,3
21369,67473,5
21369,29510,10
21369,21832,10
21369,60735,5
21369,2896,3
21369,19271,2
21369,39208,7
21369,32846,4
21369,67480,5
21369,144,3
21369,4512,1
21369,6016,5
21369,3988,2
21369,2419,1
21369,4803,2
21369,63014,5
21369,4331,7
21369,47484,2
21369,67441,5
21369,3544,2
21369,67417,1
21369,22781,6
21369,7872,10
21369,5389,10
21369,1579,10
21369,23305,4
21369,36921,4
21369,67497,5
21369,65515,5
21369,23309,5
21369,67487,5
21369,67496,5
21369,23288,5
21369,67490,5
21369,67505,4
21369,23318,5
21369,64795,7
21369,16509,3
21369,67498,4
21369,29113,5
21369,67514,4
21369,31148,5
21369,67494,9
21369,67501,4
21369,67504,4
21369,67489,5
21369,62217,5
21369,67502,4
21369,62419,5
21369,12536,7
21369,67507,4
21369,62423,6
21369,27146,4
21369,23292,8
21369,67493,5
21369,67421,3
21369,67439,10
21369,67424,9
21369,67479,4
21369,30509,1
21369,25496,1
21369,2212,5
21369,67483,3
21369,67510,4
21369,31992,2
21369,26438,1
21369,67450,5
21369,67486,4
21369,19904,2
21369,57577,2
21369,19840,2
21369,14196,1
21369,3651,4
21369,67455,2
21369,67503,3
21373,3176,10
21373,1114,8
21373,10233,8
21373,8664,9
21373,25741,5
21373,7150,7
21373,27222,7
21373,4662,9
21384,34371,9
21384,1558,8
21384,68109,7
21384,67787,9
21384,67666,10
21384,67926,9
21384,68128,4
21384,68072,4
21384,37636,9
21384,40594,7
21384,31308,8
21384,55007,5
21384,68152,6
21384,36021,8
21384,68090,5
21384,8954,6
21384,68139,5
21384,202907,5
21384,68037,9
21384,531,5
21384,9171,4
21384,3389,5
21384,4788,9
21384,38521,4
21384,1180,9
21384,207,7
21384,22504,7
21384,8077,9
21384,68112,8
21384,1063,8
21384,68153,6
21384,9329,8
21384,68147,9
21384,5828,9
21384,19374,7
21384,1491,8
21384,9464,5
21384,2965,8
21384,4396,5
21384,67608,10
21384,11891,10
21384,17729,8
21384,9457,5
21384,470,8
21384,42125,4
21384,18398,6
21384,67890,8
21384,4032,5
21384,32201,9
21384,1740,9
21384,67932,9
21384,35016,8
21384,997,5
21384,1664,3
21384,10301,7
21384,31969,7
21384,4122,6
21384,67939,2
21384,67907,8
21384,55304,10
21384,68114,8
21384,32187,8
21384,22261,8
21384,58596,7
21384,4612,8
21384,53514,8
21384,68115,5
21384,47868,9
21384,68040,9
21384,26778,8
21384,67580,8
21384,67579,8
21384,67577,8
21384,67614,6
21384,17455,9
21384,67607,8
21384,136,5
21384,13332,8
21384,24504,8
21384,13629,7
21384,14034,9
21384,68150,8
21384,68119,8
21384,68154,7
21384,56504,6
21384,68125,6
21384,746,4
21384,13012,7
21384,68155,7
21384,22820,5
21384,68108,9
21384,28003,5
21384,67897,10
21384,750,7
21384,67930,9
21384,67948,8
21384,496,6
21384,9325,10
21384,40855,9
21384,1480,6
21384,28781,9
21384,67855,9
21384,67983,6
21384,67548,9
21384,17310,7
21384,12040,8
21384,18494,7
21384,7607,10
21384,27910,6
21384,68137,3
21384,67791,10
21384,68078,6
21384,55992,10
21384,46215,10
21384,67733,10
21384,67735,10
21384,68082,4
21384,67911,7
21384,67801,9
21384,67673,9
21384,67794,8
21384,24034,8
21384,18258,10
21384,1668,10
21384,68088,8
21384,67790,10
21384,22014,10
21384,67845,3
21384,198711,8
21384,250,8
21384,68141,6
21384,67808,5
21384,34220,6
21384,67865,8
21384,15204,8
21384,67903,5
21384,67868,8
21384,16288,8
21387,2359,9
21387,14061,5
21387,8385,6
21387,2915,4
21387,45016,6
21387,250,9
21387,47924,7
21396,19900,4
21411,68170,7
21417,3330,10
21417,68200,8
21417,68199,7
21417,68183,10
21417,68184,10
21417,49401,10
21417,68185,8
21417,14522,8
21417,54087,10
21422,41345,9
21422,68996,9
21422,69016,8
21422,69010,10
21422,69019,10
21422,69018,10
21422,20284,4
21422,38136,4
21422,69005,10
21422,24991,7
21422,69035,6
21422,68994,10
21422,15473,9
21422,68993,5
21422,68995,7
21422,39449,10
21422,43050,7
21422,69001,4
21422,17420,7
21422,68997,7
21422,69028,4
21422,60650,10
21422,69031,6
21422,68991,9
21422,69007,7
21422,69036,10
21422,35434,6
21422,69008,10
21422,69000,10
21422,69009,10
21422,69004,10
21422,68992,10
21422,48363,9
21422,68999,10
21422,68990,8
21422,68998,10
21422,69034,3
21422,69026,9
21422,69030,8
21422,15977,10
21422,69017,6
21422,69029,8
21422,69027,4
21422,69021,10
21422,69006,10
21422,69022,8
21424,25674,8
21424,4964,7
21424,4142,8
21424,1091,8
21424,2841,8
21425,6150,7
21426,7447,10
21426,51784,7
21426,9693,3
21426,2016,10
21426,69055,1
21426,50494,5
21426,69052,4
21426,69054,7
21426,69047,4
21426,69056,9
21426,69048,6
21426,69049,6
21426,61804,5
21427,58624,7
21439,69066,6
21439,69065,6
21439,69064,7
21439,51105,7
21439,242753,5
21439,242752,6
21439,17252,8
21439,5697,5
21439,69059,4
21441,69069,4
21441,50942,7
21441,7320,8
21441,481,8
21441,4200,8
21441,69073,9
21441,27470,8
21442,69078,7
21442,69086,5
21442,69085,5
21442,69084,5
21442,69083,5
21442,69082,5
21442,69081,5
21442,1260,6
21442,54901,10
21442,69076,6
21444,69088,8
21445,12851,7
21447,2423,10
21447,32015,10
21453,69113,8
21458,69114,5
21458,69115,10
21458,6048,10
21458,3757,9
21458,56259,8
21458,20719,6
21470,69116,7
21471,10510,9
21472,512,7
21472,1664,7
21472,5137,7
21472,31389,7
21472,37784,10
21472,59615,10
21472,118,8
21475,32115,9
21475,22059,7
21475,3542,10
21475,69131,10
21475,695,5
21475,2465,10
21475,69125,10
21475,42412,8
21475,69130,10
21475,264,9
21475,50733,7
21475,7654,10
21475,15341,10
21475,29497,10
21475,33970,5
21475,25270,7
21475,90,10
21475,41775,9
21475,766,9
21475,4444,10
21475,5391,10
21475,3810,10
21475,5390,10
21475,5464,10
21475,1664,7
21475,37,10
21475,33939,10
21475,69124,10
21475,2673,8
21475,1866,8
21475,2786,10
21475,1905,8
21475,49727,8
21475,1390,7
21475,19284,8
21475,3385,9
21475,28958,8
21475,4610,9
21501,26,3
21502,69140,9
21503,18617,10
21503,69157,7
21503,16145,7
21503,32056,8
21503,69154,9
21503,37541,9
21503,69144,9
21503,129,6
21503,446,8
21503,26742,10
21503,69151,7
21503,69156,10
21503,69152,10
21503,5492,6
21503,2390,7
21503,69149,9
21503,98197,7
21503,69141,8
21503,69147,9
21503,69142,9
21503,69143,7
21503,69146,7
21503,69145,6
21503,69153,6
21508,69158,6
21508,69159,5
21517,3055,3
21521,1923,8
21523,63622,8
21524,69162,7
21540,1079,8
21541,69173,7
21541,69171,6
21542,459,7
21548,17701,10
21548,1192,10
21548,62565,10
21548,69175,5
21548,18742,9
21548,19329,10
21551,5257,5
21551,9352,8
21551,29484,8
21563,741,8
21563,69197,4
21563,69196,10
21566,69198,6
21570,7019,5
21570,9202,7
21570,69214,6
21572,69215,8
21573,35066,8
21573,25447,4
21573,1495,10
21581,69217,5
21581,17095,5
21581,4364,5
21581,8633,6
21585,1595,10
21588,19,8
21590,69222,10
21590,5378,10
21590,25583,6
21590,4391,5
21590,7606,7
21594,37751,3
21598,65707,7
21598,51750,7
21599,69225,7
21608,773,6
21609,749,3
21612,305,5
21614,35652,5
21620,8683,8
21624,19742,8
21624,1090,8
21624,35747,8
21624,10844,8
21624,36472,4
21624,62723,5
21624,69247,4
21624,16207,8
21624,16196,7
21624,64530,6
21624,69276,7
21624,767,8
21624,13189,4
21624,65100,7
21624,69269,8
21624,735,9
21624,26067,8
21624,69275,9
21624,8635,8
21624,69267,5
21624,28622,7
21624,938,8
21624,7829,8
21624,69268,5
21624,242757,8
21624,69246,5
21624,69243,6
21624,69274,7
21624,26984,6
21624,2786,10
21624,7020,8
21624,27270,8
21624,26761,9
21624,7021,8
21624,69258,6
21624,69256,6
21624,69254,6
21624,69252,6
21624,69250,6
21624,69248,6
21624,53757,9
21624,242758,9
21624,487,9
21624,25631,9
21624,25623,9
21624,25622,8
21624,22356,8
21624,22349,9
21624,22362,9
21624,25619,9
21624,25042,9
21624,13881,9
21624,69273,8
21624,69272,8
21624,69270,10
21624,69265,8
21624,1673,8
21624,69271,7
21624,38220,10
21624,69260,9
21629,37366,6
21631,1419,7
21631,20432,10
21632,406,9
21635,10577,9
21635,1892,10
21635,69278,10
21635,69280,10
21635,69281,10
21635,24650,10
21635,20486,10
21636,18788,9
21637,69282,10
21638,47201,7
21639,31178,7
21646,735,7
21646,52,9
21646,69286,9
21646,1296,10
21646,2192,4
21646,69285,9
21648,7192,7
21648,38344,6
21648,19923,3
21648,3715,2
21648,475,7
21648,15999,7
21650,34211,8
21654,1927,7
21658,52513,8
21658,69315,7
21658,28682,5
21658,69291,5
21658,889,7
21658,69366,9
21658,69345,9
21658,69336,8
21658,14707,2
21658,69370,5
21658,69334,10
21658,69344,7
21658,69349,5
21658,69321,5
21658,69329,5
21658,69302,7
21658,69301,9
21658,7410,7
21658,69300,5
21658,40970,7
21658,3849,5
21658,36046,7
21658,69325,6
21658,16856,9
21658,16780,9
21658,9387,9
21658,15326,7
21658,7517,5
21658,49731,8
21658,13073,10
21658,9418,9
21658,13072,9
21658,22171,10
21658,22170,9
21658,18269,10
21658,69355,5
21658,62990,8
21658,13349,9
21658,69348,8
21658,69346,8
21658,4642,10
21658,69347,8
21658,60516,10
21658,18980,5
21658,47137,8
21658,69317,8
21658,47066,7
21658,1338,8
21658,69303,8
21658,47133,7
21658,69367,5
21658,35289,9
21658,23830,7
21658,69340,8
21658,69323,7
21658,4286,6
21658,27578,6
21658,248,9
21658,41468,5
21658,69327,8
21658,39098,7
21658,69359,8
21658,69297,8
21658,69363,6
21658,32927,6
21658,69342,8
21658,69338,9
21658,238234,6
21658,69371,8
21658,69357,5
21658,69326,7
21658,69295,7
21658,69292,7
21658,69353,4
21658,36966,9
21658,2232,5
21658,69296,8
21658,1855,6
21658,69330,6
21658,32518,9
21658,69364,10
21658,69294,4
21658,69328,6
21658,69324,7
21658,69298,7
21658,69341,6
21658,58988,10
21658,58987,10
21658,32903,9
21658,32902,10
21658,1583,5
21658,69369,5
21658,69358,3
21658,69360,8
21658,39126,9
21658,69337,4
21658,69339,7
21658,69365,7
21658,69356,10
21658,53832,7
21661,1811,10
21661,17761,3
21661,1501,5
21665,6970,4
21665,5333,2
21666,35783,1
21666,66643,9
21674,69377,3
21674,28612,4
21674,3464,7
21674,20639,4
21674,21225,7
21674,6040,7
21674,2972,5
21674,118,6
21674,5216,3
21674,60046,6
21674,69378,4
21674,13071,3
21678,69457,6
21680,69464,8
21703,69491,8
21703,69479,3
21703,69492,9
21703,69490,8
21703,69484,8
21703,69482,4
21703,69488,7
21707,34575,7
21707,69497,10
21709,69501,8
21709,69499,8
21710,69506,8
21710,5299,9
21719,69513,7
21725,21044,9
21725,35721,6
21725,57942,7
21728,320,7
21728,69536,6
21728,47678,7
21728,69538,10
21728,69537,10
21728,69535,10
21730,26,3
21731,8392,8
21735,3516,8
21740,15464,6
21740,3270,7
21743,69550,8
21744,25509,8
21744,69553,9
21756,69563,3
21757,69564,8
21764,735,9
21773,69586,9
21775,69587,9
21775,69589,8
21775,69592,8
21776,17236,9
21776,19659,7
21776,48860,2
21778,355,6
21792,69598,5
21796,18718,5
21798,21876,8
21806,35920,6
21806,69603,5
21806,1905,9
21806,67,9
21807,873,5
21811,477,7
21811,69618,5
21816,39,10
21816,50599,8
21816,4230,10
21816,506,10
21816,6569,10
21816,21060,10
21816,69641,8
21816,69716,5
21816,69642,9
21816,19213,8
21816,69781,7
21816,69627,9
21816,69653,8
21816,9127,9
21816,69790,8
21816,69769,8
21816,69692,10
21816,687,10
21816,69811,9
21816,69657,5
21816,69741,3
21816,69792,8
21816,69804,9
21816,69801,8
21816,69803,9
21816,69793,10
21816,69799,10
21816,48016,10
21816,69806,9
21816,5428,10
21816,69810,10
21816,69797,9
21816,69794,10
21816,69800,10
21816,69808,10
21816,69718,10
21816,69719,9
21816,69679,7
21816,69640,10
21816,57023,10
21816,69759,8
21816,1503,10
21816,69785,10
21816,69711,7
21816,69715,10
21816,69730,6
21816,54739,10
21816,69744,8
21816,41434,8
21816,69775,10
21816,69749,9
21816,26954,7
21816,69763,8
21816,69753,8
21816,69629,9
21816,69650,10
21816,69633,9
21816,69643,10
21816,69637,8
21816,69631,8
21816,69676,8
21816,69786,10
21816,69713,10
21816,69630,9
21816,69639,8
21816,69700,10
21816,69648,3
21816,69635,8
21816,69646,9
21816,69681,8
21816,69684,8
21816,53693,8
21816,66676,8
21816,69720,8
21816,69747,10
21816,12552,10
21816,69772,10
21816,69767,9
21816,69796,10
21816,18788,10
21816,32180,10
21816,69745,7
21816,69774,10
21816,69632,10
21816,69707,7
21816,43861,8
21816,69717,10
21816,69758,10
21816,69708,8
21816,69705,8
21816,69704,8
21816,69709,5
21816,69682,1
21816,18503,10
21816,69672,10
21816,69675,9
21816,69683,7
21816,69678,9
21816,69710,8
21816,69761,9
21816,69714,10
21816,69699,8
21816,69691,10
21816,27777,8
21816,69748,10
21816,69746,10
21816,69701,8
21816,69729,8
21819,1555,7
21819,767,7
21819,4172,8
21819,4029,7
21819,5615,10
21827,39080,9
21831,12483,8
21831,512,10
21842,36559,5
21842,69572,5
21842,70512,5
21842,70547,5
21842,16046,10
21842,70483,5
21842,4442,10
21842,70457,5
21842,2272,5
21842,1090,9
21842,70682,5
21842,62088,5
21842,70170,10
21842,12458,10
21842,9960,10
21842,31078,10
21842,70477,5
21842,7481,8
21842,69939,10
21842,30569,10
21842,355,10
21842,18219,5
21842,70486,5
21842,60162,10
21842,70550,5
21842,70061,10
21842,70934,10
21842,70711,10
21842,70553,8
21842,70519,5
21842,70445,5
21842,70476,5
21842,2826,10
21842,2925,5
21842,70533,5
21842,70336,10
21842,18311,5
21842,70499,5
21842,7080,10
21842,47061,5
21842,70461,5
21842,70508,5
21842,3675,5
21842,70455,5
21842,70673,10
21842,3758,5
21842,70524,5
21842,70710,10
21842,70514,10
21842,70698,9
21842,70416,10
21842,66706,7
21842,33406,5
21842,579,10
21842,70518,5
21842,5783,5
21842,8786,10
21842,221,5
21842,70472,5
21842,33941,5
21842,70541,5
21842,70558,10
21842,43145,10
21842,19773,9
21842,68283,10
21842,70475,5
21842,539,5
21842,18946,5
21842,23691,10
21842,4444,5
21842,7301,5
21842,3987,5
21842,900,10
21842,5503,10
21842,8388,8
21842,28952,9
21842,5444,8
21842,7086,10
21842,161,5
21842,762,7
21842,53578,5
21842,70528,5
21842,2579,10
21842,226,8
21842,25188,10
21842,69912,10
21842,70516,10
21842,70493,10
21842,1966,9
21842,5670,5
21842,571,5
21842,70345,10
21842,23579,5
21842,1483,5
21842,35557,5
21842,34055,5
21842,47964,5
21842,70683,9
21842,25523,5
21842,12202,10
21842,48498,10
21842,70820,10
21842,70332,8
21842,70479,5
21842,22084,5
21842,19827,5
21842,15576,5
21842,3702,5
21842,9460,5
21842,6987,5
21842,70180,10
21842,70536,5
21842,412,5
21842,2786,10
21842,18714,10
21842,70544,5
21842,70348,10
21842,43142,5
21842,70415,10
21842,70552,5
21842,70559,5
21842,13571,5
21842,70464,5
21842,70504,5
21842,32884,5
21842,1485,5
21842,70538,5
21842,3584,8
21842,70662,8
21842,70386,8
21842,70500,10
21842,12335,5
21842,7333,5
21842,70517,5
21842,70467,5
21842,58934,5
21842,70051,9
21842,1596,5
21842,70525,5
21842,3980,8
21842,4969,5
21842,14658,5
21842,70226,5
21842,12686,10
21842,70916,10
21842,21537,10
21842,2614,10
21842,8338,10
21842,45786,10
21842,70606,10
21842,70463,5
21842,70511,5
21842,70462,5
21842,70201,10
