User_Idx,Book_Idx,Book-Rating
18340,2513,6
18340,57023,8
18340,57025,7
18340,57021,7
18340,14621,7
18340,57024,9
18340,22613,10
18340,25552,8
18340,6286,8
18340,11808,7
18340,13373,9
18340,1087,8
18340,40678,8
18340,28823,7
18340,5503,7
18340,52,6
18340,305,8
18340,38,9
18340,5395,6
18340,55275,7
18340,7007,7
18340,9491,8
18340,57022,8
18340,33116,7
18340,7274,7
18340,27940,7
18340,4391,7
18340,19628,7
18340,55279,8
18340,7311,9
18340,1036,6
18340,15704,8
18340,7254,8
18340,57001,5
18340,57013,8
18340,57012,6
18340,30253,7
18340,57019,7
18340,57027,8
18340,31239,6
18340,19604,8
18340,20229,7
18340,44747,7
18340,9184,7
18340,12624,9
18340,12623,8
18340,57017,7
18340,23596,7
18340,57016,7
18340,7191,7
18340,55696,8
18340,57026,9
18340,1480,8
18340,557,7
18340,49903,8
18340,12012,6
18340,57020,6
18340,18374,8
18340,18981,6
18340,477,8
18340,41024,6
18340,56993,8
18366,57354,10
18380,8394,6
18380,95,6
18380,1663,8
18380,57506,5
18398,57542,8
18398,21578,8
18398,51530,10
18398,37989,8
18398,10021,4
18398,15053,10
18431,57581,10
18458,1248,8
18458,37080,9
18458,57712,10
18458,36452,8
18458,49105,8
18458,57675,8
18458,57664,8
18458,8461,8
18458,57761,7
18458,57764,8
18458,9200,8
18458,57758,5
18458,57624,6
18458,57666,7
18458,57711,8
18458,57783,7
18458,703,9
18458,6485,8
18458,23714,8
18458,57714,9
18458,32527,9
18458,31685,8
18458,57835,8
18458,57840,5
18458,57790,7
18458,57791,7
18458,166,6
18458,57811,7
18458,10365,6
18458,57842,7
18458,57838,4
18458,20581,7
18458,25999,7
18458,899,7
18458,6624,5
18458,57595,3
18458,20211,8
18458,50162,8
18458,57826,7
18458,4641,8
18458,10711,6
18458,1308,8
18458,57592,6
18458,57832,5
18458,18775,9
18458,25736,8
18458,57683,7
18458,5391,7
18458,16079,10
18458,11093,7
18458,57806,7
18458,57805,8
18458,5464,8
18458,57593,7
18458,57701,7
18458,16634,9
18458,22786,7
18458,23816,6
18458,57650,8
18458,57839,5
18458,57649,8
18458,40264,6
18458,10955,6
18458,694,8
18458,20656,8
18458,2415,8
18458,12061,8
18458,57841,4
18458,57763,5
18458,3759,8
18458,2070,6
18458,8887,6
18458,15025,8
18458,57727,8
18458,57674,9
18458,241156,8
18458,13551,8
18458,7784,8
18458,57651,8
18458,57749,5
18458,20433,9
18458,57602,8
18458,57833,7
18458,57636,8
18458,57606,8
18458,57717,8
18458,12649,9
18458,57773,5
18458,11934,8
18458,15446,7
18458,57743,7
18458,23596,7
18458,57597,8
18458,57780,8
18458,57633,8
18458,30885,8
18458,22297,9
18458,26423,6
18458,57721,7
18458,16141,8
18458,57590,8
18458,57736,7
18458,29032,8
18458,57756,10
18458,12803,9
18458,32522,8
18458,15978,7
18458,6469,5
18458,57702,7
18458,2236,7
18458,2232,5
18458,57760,8
18458,57834,9
18458,57742,7
18458,57831,4
18458,16265,9
18458,4228,9
18458,57699,8
18458,57625,7
18458,39328,7
18458,3210,8
18458,57719,7
18458,57768,8
18458,57813,9
18458,57786,5
18461,57875,6
18461,20239,6
18461,1493,4
18461,38824,7
18461,57882,5
18461,9384,10
18461,33293,5
18461,57876,5
18461,2109,3
18461,46233,8
18461,632,8
18467,57927,5
18467,57919,8
18467,57926,9
18490,3091,8
18490,32497,8
18496,58097,4
18496,52680,5
18496,58095,10
18496,456,9
18496,58094,6
18503,58111,5
18503,162860,7
18503,58109,6
18511,58139,8
18511,2992,5
18511,58138,8
18511,58124,5
18511,11532,5
18511,51907,8
18511,67,8
18511,49794,7
18522,58296,7
18522,58302,9
18522,58336,8
18522,58340,5
18522,3898,10
18522,58335,10
18552,873,7
18552,2579,4
18552,27475,10
18552,8564,7
18552,58410,7
18552,58386,5
18552,9159,7
18552,15538,8
18552,23878,7
18552,58392,7
18552,58395,5
18552,58416,8
18552,58388,9
18552,5268,8
18552,58401,6
18552,58391,8
18552,58417,7
18552,58378,8
18552,9450,10
18552,58406,6
18586,5507,8
18586,1804,8
18586,11350,9
18586,2359,5
18586,446,8
18586,7434,8
18586,305,9
18586,5112,5
18586,1114,7
18586,225,9
18586,1339,6
18586,2020,5
18586,3090,9
18586,3648,5
18586,5424,8
18586,5137,9
18586,34750,6
18586,10744,8
18586,4695,7
18586,4090,8
18586,586,8
18586,136,7
18586,26981,7
18586,6332,8
18586,1360,9
18586,7502,5
18586,95,8
18586,58530,5
18586,26,1
18586,56810,6
18592,58554,5
18592,58549,5
18592,58563,5
18592,25903,5
18592,241689,6
18592,241690,5
18592,58548,5
18592,40502,5
18592,241692,5
18592,58535,5
18608,43560,6
18608,58617,8
18608,21075,7
18608,4604,9
18608,58624,7
18608,58638,5
18608,58612,7
18608,22297,6
18608,58613,7
18608,58629,6
18608,58621,4
18608,58610,7
18608,58626,8
18608,58644,8
18608,51758,7
18608,58645,6
18608,58642,7
18608,58632,9
18608,58648,8
18608,58627,8
18608,58620,7
18608,55206,9
18608,58619,8
18657,58816,6
18657,58814,7
18657,58823,7
18657,58831,7
18657,58830,6
18724,50951,10
18724,58918,6
18724,11873,8
18724,57880,10
18761,59084,7
18761,59097,8
18761,59075,7
18761,59092,8
18761,59051,9
18761,9464,7
18761,59048,7
18761,59108,5
18761,4122,9
18761,1788,8
18761,20251,8
18761,59105,6
18761,59086,7
18761,59082,8
18761,59081,8
18761,59080,8
18761,59079,8
18761,59094,8
18761,59087,6
18761,59071,10
18761,35395,7
18761,59059,7
18763,59174,8
18763,59284,5
18763,59198,10
18763,700,9
18763,54522,9
18763,59314,9
18763,39081,7
18763,59351,10
18763,19273,8
18763,20113,8
18763,20542,8
18763,6376,8
18763,2844,9
18763,1845,10
18763,205,10
18763,775,10
18763,5910,10
18763,6423,10
18763,1628,10
18763,7609,8
18763,4770,6
18763,7899,5
18763,39323,5
18763,598,10
18763,1500,8
18763,59464,8
18763,13566,8
18763,9061,10
18763,17169,9
18763,17007,9
18763,48713,7
18763,59369,10
18763,38606,8
18763,570,6
18763,1187,5
18763,59479,1
18763,3619,5
18763,1747,10
18763,8239,10
18763,4396,9
18763,48718,2
18763,59303,8
18763,25865,8
18763,59348,10
18763,9545,8
18763,59295,10
18763,59350,10
18763,25952,3
18763,217,10
18763,20116,10
18763,1444,10
18763,33406,10
18763,25743,10
18763,59301,10
18763,10852,10
18763,582,8
18763,59300,10
18763,934,10
18763,218,4
18763,9224,6
18763,13394,9
18763,32985,10
18763,59277,9
18763,37757,8
18763,59324,8
18763,2986,9
18763,49932,9
18763,40106,10
18763,13544,8
18763,55068,10
18763,3402,10
18763,8210,10
18763,59286,6
18763,6942,9
18763,49917,10
18763,21840,10
18763,4068,10
18763,59477,10
18763,4046,8
18763,59294,10
18763,1697,7
18763,16974,10
18763,21839,10
18763,6943,7
18763,13948,8
18763,3229,10
18763,44185,10
18763,30352,7
18763,10091,8
18763,28975,8
18763,16502,5
18763,11776,10
18763,11307,9
18763,2759,9
18763,1842,9
18763,59470,9
18763,58834,7
18763,34710,7
18763,19286,9
18763,1744,10
18763,59229,9
18763,20733,8
18763,2423,6
18763,18,10
18763,21299,10
18763,59485,10
18763,4642,10
18763,59433,5
18763,13620,8
18763,22954,10
18763,59290,10
18763,59484,10
18763,6924,7
18763,21120,10
18763,15344,9
18763,1115,9
18763,59469,8
18763,18967,3
18763,8664,10
18763,26431,10
18763,59487,10
18763,21830,10
18763,38824,5
18763,30104,10
18763,7614,10
18763,21014,9
18763,9403,9
18763,54226,10
18763,59453,5
18763,3140,8
18763,21036,8
18763,34750,8
18763,11429,10
18763,4626,10
18763,11431,10
18763,11434,10
18763,11432,10
18763,11438,10
18763,11430,8
18763,10950,10
18763,11436,10
18763,3577,9
18763,59296,10
18763,59201,8
18763,59185,8
18763,27388,10
18763,59273,10
18763,34101,10
18763,59459,7
18763,59291,8
18763,59289,8
18763,30541,7
18763,59292,9
18763,32379,9
18763,8738,10
18763,59293,8
18763,10634,10
18763,54261,9
18763,13558,8
18763,18945,9
18763,15593,10
18763,3791,10
18763,31438,5
18763,2580,5
18763,989,9
18763,585,9
18763,8111,8
18763,26758,7
18763,31572,8
18763,39774,9
18763,14266,9
18763,21836,9
18763,7740,9
18763,10866,10
18763,59253,9
18763,59376,9
18763,7615,9
18763,19900,6
18763,59416,8
18763,59322,10
18763,34756,8
18763,59175,7
18763,9345,5
18763,7134,5
18763,59491,3
18763,13162,5
18763,38314,9
18763,27543,10
18763,16160,9
18763,9219,10
18763,59187,4
18763,5793,10
18763,59323,8
18763,18929,7
18763,12866,9
18763,15273,8
18763,662,8
18763,6129,5
18763,6128,10
18763,12280,7
18763,5909,9
18763,56425,10
18763,1854,10
18763,59186,9
18763,59202,10
18763,10991,9
18763,9419,10
18763,30424,10
18763,7606,9
18763,9335,10
18763,1663,10
18763,15768,9
18763,16830,9
18763,1967,9
18763,33958,10
18763,8594,10
18763,19945,8
18763,59173,6
18763,30427,10
18763,8118,10
18763,59281,10
18763,59251,10
18763,59252,10
18763,59243,10
18763,57883,5
18763,59237,9
18763,59287,8
18763,59476,10
18763,59264,10
18763,7599,5
18763,750,10
18763,59192,8
18763,9195,10
18763,59419,9
18763,56631,10
18763,59244,10
18763,59193,8
18763,43737,7
18763,59177,7
18763,59183,10
18763,3244,9
18763,59263,10
18763,59240,6
18763,30536,5
18763,59483,10
18763,59413,7
18763,46159,9
18763,14183,8
18763,3023,7
18763,59272,10
18763,29385,7
18763,59239,8
18763,59238,8
18763,36415,10
18763,59247,10
18763,59461,9
18763,59261,10
18763,59358,9
18763,59262,10
18763,29986,8
18763,59188,9
18763,59191,7
18763,9243,7
18763,59276,9
18763,59269,10
18763,59275,10
18763,16730,9
18763,59197,6
18763,59458,6
18763,59282,7
18763,59196,8
18763,59200,10
18763,59265,9
18763,59266,10
18763,59452,5
18763,9726,10
18763,59297,3
18763,28826,8
18763,59254,7
18763,59245,10
18763,59248,7
18763,59249,7
18763,59447,8
18763,59169,10
18763,59270,7
18763,46641,6
18763,59274,10
18763,51008,8
18763,59429,8
18763,9747,10
18763,59268,10
18763,59190,8
18763,41178,8
18763,25711,7
18763,59267,10
18763,19482,8
18763,47924,5
18763,43415,8
18763,59260,10
18763,59257,10
18763,59256,10
18763,59259,10
18763,59258,10
18763,59349,10
18763,59184,6
18763,59189,6
18763,59182,10
18763,59242,8
18763,29962,10
18763,59199,10
18763,59255,10
18763,59465,8
18763,1088,10
18763,59241,10
18763,59171,8
18763,59250,9
18763,59172,4
18763,59170,6
18776,11682,5
18776,16675,7
18776,59514,5
18799,59570,10
18799,59585,8
18799,469,10
18799,59580,8
18799,7396,10
18799,54677,10
18799,59595,8
18799,4569,9
18799,13073,10
18799,9418,10
18799,13072,10
18799,22171,10
18799,22170,10
18799,22169,10
18799,18281,7
18799,6375,10
18799,59583,9
18799,6374,10
18799,59574,10
18799,13349,8
18799,4642,10
18799,13115,10
18799,59573,10
18799,3659,9
18799,3660,9
18799,31806,9
18799,58873,8
18799,46806,10
18799,12296,8
18799,59556,10
18799,59572,10
18799,59579,10
18799,59555,10
18799,19190,10
18799,59569,10
18799,59568,10
18799,1091,10
18799,26982,4
18799,1480,10
18799,59571,10
18799,59544,8
18799,18527,10
18799,24929,10
18799,8413,10
18799,24882,10
18799,16157,10
18799,16156,10
18799,16158,10
18799,16159,10
18799,7084,10
18799,241746,10
18799,59591,7
18836,59702,8
18836,52983,9
18836,9564,9
18836,59741,8
18838,49206,5
18838,59775,5
18838,59774,5
18838,59787,5
18838,59779,5
18838,59785,5
18838,59784,5
18838,29855,5
18838,49200,5
18838,59778,5
18838,12815,5
18838,8575,5
18838,13766,5
18838,59780,5
18838,47952,5
18838,12339,5
18838,53642,5
18838,56791,5
18838,29826,6
18838,8412,5
18838,59769,5
18838,59783,5
18838,59773,5
18838,11993,5
18838,59788,5
18838,8577,5
18838,59776,5
18882,31513,9
18882,60043,6
18882,787,7
18882,60285,7
18882,59851,8
18882,60216,7
18882,60366,9
18882,27780,7
18882,60166,8
18882,60301,4
18882,35440,7
18882,60019,7
18882,60191,6
18882,60145,5
18882,60167,6
18882,60047,8
18882,60017,5
18882,31759,5
18882,60063,7
18882,31213,6
18882,60001,5
18882,59979,5
18882,59918,5
18882,60090,7
18882,60242,5
18882,90,5
18882,60330,9
18882,6454,9
18882,60118,8
18882,20223,8
18882,59987,7
18882,32223,3
18882,3330,9
18882,4172,9
18882,60199,5
18882,60340,6
18882,15823,10
18882,50991,5
18882,60031,8
18882,60206,7
18882,35659,10
18882,1624,8
18882,26660,8
18882,60363,7
18882,60338,10
18882,19182,7
18882,31624,7
18882,60337,7
18882,5541,8
18882,20219,8
18882,3748,10
18882,9956,6
18882,60376,8
18882,25145,7
18882,33797,7
18882,60113,10
18882,60205,7
18882,60083,8
18882,18807,7
18882,60261,9
18882,59900,8
18882,38184,7
18882,60380,7
18882,60364,7
18882,18903,10
18882,60209,5
18882,17564,8
18882,60141,5
18882,36982,5
18882,27461,9
18882,59947,6
18882,6754,8
18882,59935,7
18882,8876,8
18882,60282,8
18882,59985,8
18882,60347,9
18882,60329,10
18882,13034,9
18882,59957,7
18882,60044,5
18882,60308,5
18882,55195,9
18882,32535,8
18882,6781,10
18882,5393,9
18882,37,10
18882,60368,8
18882,6510,7
18882,60361,5
18882,28744,8
18882,59969,8
18882,9639,5
18882,60250,8
18882,60265,7
18882,60073,6
18882,59968,7
18882,59872,7
18882,60052,8
18882,231,8
18882,60297,9
18882,21826,7
18882,60010,8
18882,5884,8
18882,60296,10
18882,60369,6
18882,59879,6
18882,60357,8
18882,60287,8
18882,60344,10
18882,1042,8
18882,60306,7
18882,52068,10
18882,12975,10
18882,7785,7
18882,60360,10
18882,60104,5
18882,22607,6
18882,58624,5
18882,60236,8
18882,60119,9
18882,5532,5
18882,60098,7
18882,60194,6
18882,60186,7
18882,60028,6
18882,2124,8
18882,20038,9
18882,60192,7
18882,39975,9
18882,13924,8
18882,59924,6
18882,60138,9
18882,8013,5
18882,19542,7
18882,32615,7
18882,7889,7
18882,60084,7
18882,60190,5
18882,60027,5
18882,16072,5
18882,60030,7
18882,20744,6
18882,60093,10
18882,32673,7
18882,60148,9
18882,60023,7
18882,60316,7
18882,5547,7
18882,56241,7
18882,35445,7
18882,60260,7
18882,60184,8
18882,12376,7
18882,48030,7
18882,60025,7
18882,21789,5
18882,27120,6
18882,35062,6
18882,14044,4
18882,41832,5
18882,14036,5
18882,2661,8
18882,1634,7
18882,60137,5
18882,60062,5
18882,60022,5
18882,60299,5
18882,60056,7
18882,3349,6
18882,60241,7
18882,60126,7
18882,60059,9
18882,31770,7
18882,3220,5
18882,60288,5
18882,1993,8
18882,60180,10
18882,31546,8
18882,14034,10
18882,20673,7
18882,6267,5
18882,60024,6
18882,60365,8
18882,11585,5
18882,3859,3
18882,5281,10
18882,59858,7
18882,60054,7
18882,60057,7
18882,60075,9
18882,38038,7
18882,9184,5
18882,60367,7
18882,44759,9
18882,60243,7
18882,60358,9
18882,25014,10
18882,59921,5
18882,60208,7
18882,59850,7
18882,60215,7
18882,59997,7
18882,59937,7
18882,60328,7
18882,60029,9
18882,11179,10
18882,59960,7
18882,7607,8
18882,20009,7
18882,60035,8
18882,60061,8
18882,60053,7
18882,60339,7
18882,12837,9
18882,5268,8
18882,2744,8
18882,246462,6
18882,60048,3
18882,60370,9
18882,59878,9
18882,60002,5
18882,59966,8
18882,52324,10
18882,26710,10
18882,7850,7
18882,32096,8
18882,1835,7
18882,60105,5
18882,60135,6
18882,59856,7
18882,60371,7
18882,60238,5
18882,45849,5
18882,60319,6
18882,1333,7
18882,60315,5
18882,26526,5
18882,60349,7
18882,60350,6
18882,3346,7
18882,59981,6
18882,60034,6
18882,59982,6
18882,60185,5
18882,60092,8
18882,59880,7
18882,60097,5
18882,60095,5
18882,60102,7
18882,60099,5
18882,60101,6
18882,60100,5
18882,60096,5
18882,28688,10
18882,60332,8
18882,60038,5
18882,60310,8
18882,59852,7
18882,29922,9
18882,53764,9
18882,60088,7
18882,59994,8
18882,60204,5
18882,3210,8
18882,60202,7
18882,60300,6
18882,60372,7
18882,59919,8
18882,60026,8
18882,59927,8
18882,60256,7
18882,59920,7
18882,60384,5
18882,60304,5
18882,59963,6
18882,60298,7
18882,60381,7
18882,60228,5
18882,40831,6
18900,60419,7
18900,60417,8
18900,60409,5
18900,60418,9
18900,60411,5
18900,60423,5
19028,5431,10
19028,60747,10
19028,60887,10
19028,60738,10
19028,60691,10
19028,60683,10
19028,60689,10
19028,60712,10
19028,42400,10
19028,60890,10
19028,155172,10
19028,21330,10
19028,60843,10
19028,60844,10
19028,241841,10
19028,241842,10
19028,60719,10
19028,60664,10
19028,13353,9
19028,36952,10
19028,60895,10
19028,115683,5
19028,60833,10
19028,43752,9
19028,60806,10
19028,1293,10
19028,1292,10
19028,190811,10
19028,241830,10
19028,8285,10
19028,2353,10
19028,2918,10
19028,21236,10
19028,11777,10
19028,2919,10
19028,60661,10
19028,10936,10
19028,60839,10
19028,60840,10
19028,36787,10
19028,60732,10
19028,60659,10
19028,60658,10
19028,1194,10
19028,20318,10
19028,43196,10
19028,20602,10
19028,963,10
19028,31624,9
19028,60637,10
19028,59298,10
19028,60848,10
19028,60654,10
19028,735,10
19028,60858,10
19028,60700,10
19028,50403,10
19028,60671,10
19028,60670,10
19028,60672,10
19028,60635,9
19028,60634,9
19028,3746,10
19028,196171,10
19028,2986,10
19028,88890,10
19028,172238,10
19028,38071,10
19028,60697,10
19028,30352,10
19028,21235,10
19028,2917,10
19028,21238,10
19028,31795,10
19028,2883,10
19028,7242,10
19028,2828,10
19028,15886,10
19028,10926,10
19028,10089,10
19028,2011,10
19028,3592,10
19028,10551,10
19028,6589,10
19028,1003,10
19028,10088,10
19028,10334,10
19028,8647,10
19028,5507,10
19028,11554,10
19028,60803,10
19028,19961,10
19028,845,10
19028,11776,10
19028,5914,10
19028,11312,10
19028,60650,10
19028,60625,10
19028,60624,10
19028,60623,10
19028,60622,10
19028,60621,10
19028,60620,10
19028,60619,10
19028,60618,10
19028,60617,10
19028,60616,10
19028,60651,10
19028,60615,10
19028,60614,10
19028,60613,10
19028,241846,10
19028,20733,10
19028,3580,10
19028,6777,10
19028,3970,10
19028,60801,10
19028,21197,10
19028,60784,10
19028,60718,10
19028,60710,10
19028,43550,10
19028,60711,10
19028,16633,10
19028,48683,10
19028,1115,10
19028,43674,10
19028,59466,10
19028,8828,10
19028,4825,10
19028,21832,10
19028,10085,10
19028,60735,5
19028,10879,10
19028,4241,10
19028,2018,10
19028,2888,10
19028,910,10
19028,5511,10
19028,6044,10
19028,25190,10
19028,8829,10
19028,10233,10
19028,7789,10
19028,2224,10
19028,10062,10
19028,835,10
19028,5502,9
19028,7791,10
19028,3800,9
19028,60736,10
19028,60646,10
19028,60900,10
19028,60892,10
19028,60893,10
19028,60686,10
19028,60898,10
19028,241844,10
19028,60669,10
19028,8611,10
19028,241840,10
19028,192131,9
19028,60885,5
19028,2411,10
19028,10211,10
19028,9613,10
19028,46,10
19028,4139,10
19028,2915,10
19028,474,10
19028,35512,10
19028,60649,10
19028,67602,10
19028,36072,10
19028,60629,10
19028,60628,10
19028,60627,10
19028,60626,10
19028,129448,10
19028,60796,10
19028,1000,10
19028,60798,10
19028,60791,10
19028,60780,7
19028,111014,10
19028,60673,10
19028,34002,10
19028,60794,10
19028,60797,9
19028,369,10
19028,60800,10
19028,57677,10
19028,60790,10
19028,60638,10
19028,60698,10
19028,60889,10
19028,241843,10
19028,60754,10
19028,5014,10
19028,2616,10
19028,1489,10
19028,136,10
19028,26981,10
19028,66617,10
19028,25184,10
19028,4048,10
19028,2014,10
19028,126,7
19028,35213,10
19028,59341,7
19028,60729,10
19028,3971,10
19028,19252,10
19028,60802,10
19028,60789,10
19028,60788,10
19028,549,10
19028,60817,10
19028,60906,10
19028,60813,10
19028,60905,10
19028,60904,10
19028,6203,10
19028,60744,10
19028,28717,10
19028,60903,10
19028,60832,10
19028,2222,10
19028,42097,10
19028,1470,10
19028,60811,9
19028,9219,10
19028,399,10
19028,95,10
19028,3861,10
19028,60743,10
19028,60750,10
19028,60836,10
19028,45,10
19028,60786,10
19028,60730,10
19028,60852,8
19028,60851,8
19028,25008,10
19028,60703,10
19028,60841,10
19028,60842,10
19028,60897,10
19028,48439,10
19028,31725,10
19028,30424,10
19028,60847,10
19028,16830,10
19028,60752,10
19028,60760,10
19028,60708,10
19028,60709,10
19028,60731,10
19028,60753,10
19028,60751,10
19028,60783,10
19028,60740,10
19028,60741,10
19028,60742,10
19028,60716,10
19028,60717,10
19028,60640,10
19028,60884,10
19028,60758,10
19028,10293,10
19028,1584,10
19028,774,10
19028,7764,10
19028,587,10
19028,4045,10
19028,25782,10
19028,9199,10
19028,60733,10
19028,60734,10
19028,60675,10
19028,60835,10
19028,60888,10
19028,46552,10
19028,241845,6
19028,97477,10
19028,60756,10
19028,60739,10
19028,60850,8
19028,28722,10
19028,60755,10
19028,60645,10
19028,60641,10
19028,60748,10
19028,60704,10
19028,60644,10
19028,60678,10
19028,60665,10
19028,60667,10
19028,60679,10
19028,60822,10
19028,60855,10
19028,60856,10
19028,11271,10
19028,60647,10
19028,43029,10
19028,60891,10
19028,60728,10
19028,60727,10
19028,24720,10
19028,29324,10
19028,24831,10
19028,24684,10
19028,29724,10
19028,60726,10
19028,19181,10
19028,60725,10
19028,60746,9
19028,60792,10
19028,60795,9
19028,60896,10
19028,60690,10
19028,12487,10
19028,60899,10
19028,60894,10
19028,60834,10
19028,60633,10
19028,41139,10
19028,60701,10
19028,32037,10
19028,54687,10
19028,175475,10
19028,60680,10
19028,31786,10
19028,60681,10
19028,60854,6
19028,60663,10
19028,60685,10
19028,60662,10
19028,60660,10
19028,33891,10
19028,52009,10
19028,60902,10
19028,60693,10
19028,60692,10
19028,60901,10
19028,60694,10
19028,16067,10
19028,60682,10
19028,60674,10
19028,60657,10
19028,60655,10
19028,60781,7
19028,60714,10
19028,60715,10
19028,60706,10
19028,26,1
19028,60696,10
19028,60759,10
19028,60702,10
19028,60857,10
19028,60757,10
19028,57515,10
19028,60636,10
19028,60656,10
19028,60779,8
19028,60819,10
19028,60821,10
19028,41222,10
19028,40847,10
19028,60639,10
19028,60642,10
19028,44155,10
19028,44114,10
19028,60643,10
19028,60818,10
19028,60687,10
19028,60688,10
19028,60749,10
19028,60845,10
19028,60846,10
19028,60677,10
19028,60653,10
19028,60666,10
19066,35064,6
19066,61035,9
19066,4040,9
19066,60778,8
19066,61042,9
19066,61053,9
19066,2663,9
19066,61032,7
19066,61054,9
19066,61051,8
19066,61052,8
19066,60000,9
19066,44386,10
19075,67,9
19075,11198,7
19075,61072,6
19089,61106,5
19089,61105,5
19089,97778,9
19112,61139,5
19182,61255,3
19182,61279,10
19182,61277,10
19182,1575,7
19182,61262,10
19182,61278,9
19190,22122,9
19190,487,10
19190,3259,10
19190,13557,10
19260,1804,9
19260,472,4
19260,61782,10
19260,61794,10
19260,5835,8
19260,10434,7
19260,61798,10
19260,61784,9
19260,61786,8
19260,48706,8
19260,61783,8
19260,61787,8
19260,61768,8
19260,61807,8
19260,61792,7
19260,61800,7
19260,61779,10
19260,61776,8
19260,61778,8
19260,61781,10
19260,61777,10
19260,61780,8
19260,61801,7
19260,22578,10
19260,61802,8
19260,61803,8
19260,61804,9
19260,61805,8
19260,61808,9
19260,61789,8
19260,61790,8
19260,61791,7
19260,24197,8
19260,7879,8
19260,61793,5
19260,61806,8
19308,50148,10
19308,31002,8
19373,37170,7
19373,62029,7
19373,62034,6
19422,5685,10
19422,62075,10
19456,48086,9
19456,33232,7
19456,15104,10
19456,52379,9
19456,36277,8
19456,36278,8
19456,2212,10
19456,8723,8
19478,2085,8
19478,285,7
19478,10196,10
19478,62143,9
19478,10868,8
19478,5389,7
19478,126,8
19478,12874,6
19478,11163,7
19478,7764,7
19478,6597,7
19478,62141,8
19497,62035,9
19497,62161,5
19497,62149,5
19497,62200,6
19497,62235,7
19497,62172,6
19497,13994,7
19497,62213,7
19497,1336,8
19497,62171,8
19497,62179,8
19497,409,10
19497,6848,4
19497,16705,8
19497,62203,8
19497,62189,5
19497,62190,7
19497,44392,7
19497,14133,10
19497,62193,7
19497,62191,7
19497,62196,7
19497,62194,5
19497,6382,8
19497,62164,7
19497,62150,7
19497,2891,10
19497,7185,7
19497,24671,6
19497,62217,7
19497,44196,6
19497,10293,9
19497,62231,7
19497,32661,8
19497,27129,8
19497,52186,7
19497,62177,7
19497,15461,9
19497,11258,10
19497,62221,8
19497,62201,8
19497,2236,8
19497,2232,7
19497,62226,10
19497,62199,10
19497,2231,7
19497,45093,9
19497,32888,6
19497,62224,6
19497,62178,8
19497,62169,7
19497,62232,10
19497,62204,8
19497,24741,3
19497,20074,7
19497,62176,8
19497,62209,9
19560,4641,8
19560,1842,6
19560,6745,8
19560,62286,7
19560,14337,7
19560,11727,7
19560,21837,7
19560,12355,6
19560,9664,9
19560,3884,9
19560,3883,9
19560,1557,8
19560,19130,8
19560,62367,9
19560,62366,9
19560,54469,8
19560,32635,5
19560,62325,8
19560,5535,8
19560,62295,8
19560,62319,7
19560,62292,7
19560,62348,7
19560,62287,7
19560,62332,8
19560,3635,10
19560,28217,8
19560,62351,10
19560,62352,10
19560,62300,6
19560,62320,7
19560,33068,8
19560,3636,8
19560,62354,9
19560,62363,7
19560,62364,10
19560,62301,8
19560,46410,7
19560,62317,9
19560,62294,6
19560,62306,8
19560,62310,8
19560,62309,8
19560,62312,8
19560,62297,7
19560,62298,7
19560,62344,7
19560,12610,7
19560,246467,8
19560,44977,8
19560,2172,8
19560,62358,9
19560,62357,8
19560,62315,9
19560,62266,9
19560,62267,7
19560,62346,9
19560,62270,8
19560,62284,6
19560,62290,9
19560,62281,9
19560,62337,8
19560,62336,8
19560,62335,8
19560,62338,8
19560,62350,9
19560,246475,10
19560,34425,9
19560,21297,10
19599,26973,3
19599,62591,7
19599,62450,9
19599,62544,9
19599,62478,7
19599,62679,6
19599,62480,7
19599,2503,8
19599,62514,7
19599,2210,9
19599,11031,8
19599,25495,8
19599,26000,6
19599,62612,9
19599,15873,7
19599,25068,8
19599,17208,8
19599,62682,6
19599,62444,7
19599,48896,8
19599,10522,8
19599,62438,7
19599,62432,7
19599,15058,8
19599,62457,8
19599,1740,4
19599,62488,7
19599,30352,7
19599,62437,7
19599,8876,9
19599,1100,9
19599,62640,8
19599,7926,9
19599,7923,9
19599,5604,9
19599,20021,8
19599,5794,9
19599,8420,9
19599,4642,9
19599,62545,7
19599,62490,8
19599,62489,8
19599,62491,8
19599,11317,9
19599,20253,9
19599,20254,9
19599,6510,9
19599,6511,9
19599,20255,9
19599,20275,9
19599,62492,9
19599,62503,7
19599,4936,8
19599,19040,7
19599,2781,7
19599,62685,7
19599,62684,5
19599,5073,9
19599,3733,10
19599,62663,9
19599,5265,9
19599,62662,9
19599,62553,10
19599,62452,10
19599,62495,6
19599,5860,8
19599,20078,8
19599,62655,8
19599,62433,8
19599,62507,8
19599,62535,9
19599,36634,8
19599,20971,5
19599,62511,4
19599,62389,10
19599,62390,9
19599,6685,8
19599,13564,8
19599,62540,6
19599,62405,9
19599,8628,9
19599,19260,9
19599,4677,10
19599,62494,8
19599,2124,9
19599,62427,7
19599,62387,6
19599,62688,7
19599,62554,10
19599,62569,10
19599,16057,9
19599,2531,9
19599,62539,7
19599,62484,6
19599,22572,6
19599,10372,10
19599,7676,9
19599,62677,6
19599,16406,8
19599,3967,7
19599,62367,8
19599,62482,8
19599,34820,8
19599,62641,7
19599,62505,9
19599,7788,3
19599,62453,7
19599,14583,8
19599,13689,6
19599,62509,9
19599,62531,9
19599,1668,9
